m,TagName,
"2020-12-01 00:00:00","javascript","16090"
"2020-12-01 00:00:00","assembly","298"
"2020-12-01 00:00:00","c#","5765"
"2020-12-01 00:00:00","c","2657"
"2020-12-01 00:00:00","c++","4469"
"2020-12-01 00:00:00","java","7870"
"2020-12-01 00:00:00","python","22316"
"2020-12-01 00:00:00","go","538"
"2020-12-01 00:00:00","php","4823"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","ruby","503"
"2020-12-01 00:00:00","r","4352"
"2020-12-01 00:00:00","swift","2115"
"2021-01-01 00:00:00","java","8110"
"2021-01-01 00:00:00","javascript","16963"
"2021-01-01 00:00:00","c++","4126"
"2021-01-01 00:00:00","delphi","202"
"2021-01-01 00:00:00","assembly","312"
"2021-01-01 00:00:00","c","2581"
"2021-01-01 00:00:00","python","22987"
"2021-01-01 00:00:00","c#","6228"
"2021-01-01 00:00:00","r","4352"
"2021-01-01 00:00:00","php","4784"
"2021-01-01 00:00:00","ruby","524"
"2021-01-01 00:00:00","go","569"
"2021-01-01 00:00:00","perl","146"
"2021-01-01 00:00:00","swift","2339"
"2021-02-01 00:00:00","delphi","200"
"2021-02-01 00:00:00","javascript","17448"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","java","8831"
"2021-02-01 00:00:00","assembly","254"
"2021-02-01 00:00:00","c#","6473"
"2021-02-01 00:00:00","r","4892"
"2021-02-01 00:00:00","c","2335"
"2021-02-01 00:00:00","python","24278"
"2021-02-01 00:00:00","php","5106"
"2021-02-01 00:00:00","c++","4405"
"2021-02-01 00:00:00","go","618"
"2021-02-01 00:00:00","ruby","588"
"2021-02-01 00:00:00","swift","2664"
"2021-03-01 00:00:00","assembly","338"
"2021-03-01 00:00:00","c++","4711"
"2021-03-01 00:00:00","c","2640"
"2021-03-01 00:00:00","c#","7298"
"2021-03-01 00:00:00","delphi","271"
"2021-03-01 00:00:00","javascript","19763"
"2021-03-01 00:00:00","java","10378"
"2021-03-01 00:00:00","go","821"
"2021-03-01 00:00:00","php","5545"
"2021-03-01 00:00:00","ruby","568"
"2021-03-01 00:00:00","python","28087"
"2021-03-01 00:00:00","swift","2902"
"2021-03-01 00:00:00","perl","154"
"2021-03-01 00:00:00","r","6072"
"2021-04-01 00:00:00","java","9469"
"2021-04-01 00:00:00","c#","6735"
"2021-04-01 00:00:00","perl","142"
"2021-04-01 00:00:00","javascript","18578"
"2021-04-01 00:00:00","assembly","342"
"2021-04-01 00:00:00","c++","4309"
"2021-04-01 00:00:00","c","2445"
"2021-04-01 00:00:00","php","5075"
"2021-04-01 00:00:00","python","26425"
"2021-04-01 00:00:00","swift","2510"
"2021-04-01 00:00:00","r","5604"
"2021-04-01 00:00:00","ruby","602"
"2021-04-01 00:00:00","delphi","186"
"2021-04-01 00:00:00","go","681"
"2021-05-01 00:00:00","c++","4576"
"2021-05-01 00:00:00","delphi","179"
"2021-05-01 00:00:00","java","9668"
"2021-05-01 00:00:00","c","2242"
"2021-05-01 00:00:00","python","26010"
"2021-05-01 00:00:00","c#","6528"
"2021-05-01 00:00:00","assembly","322"
"2021-05-01 00:00:00","go","696"
"2021-05-01 00:00:00","swift","2201"
"2021-05-01 00:00:00","javascript","18383"
"2021-05-01 00:00:00","perl","122"
"2021-05-01 00:00:00","r","5390"
"2021-05-01 00:00:00","ruby","446"
"2021-05-01 00:00:00","php","5059"
"2021-06-01 00:00:00","php","4850"
"2021-06-01 00:00:00","c#","6416"
"2021-06-01 00:00:00","go","642"
"2021-06-01 00:00:00","assembly","275"
"2021-06-01 00:00:00","c++","4169"
"2021-06-01 00:00:00","python","24501"
"2021-06-01 00:00:00","c","1995"
"2021-06-01 00:00:00","delphi","133"
"2021-06-01 00:00:00","javascript","17606"
"2021-06-01 00:00:00","java","9188"
"2021-06-01 00:00:00","ruby","469"
"2021-06-01 00:00:00","perl","157"
"2021-06-01 00:00:00","swift","2113"
"2021-06-01 00:00:00","r","4940"
"2021-07-01 00:00:00","delphi","147"
"2021-07-01 00:00:00","perl","140"
"2021-07-01 00:00:00","php","4603"
"2021-07-01 00:00:00","java","8325"
"2021-07-01 00:00:00","c#","5937"
"2021-07-01 00:00:00","assembly","187"
"2021-07-01 00:00:00","c++","3779"
"2021-07-01 00:00:00","c","1716"
"2021-07-01 00:00:00","go","646"
"2021-07-01 00:00:00","r","4675"
"2021-07-01 00:00:00","ruby","500"
"2021-07-01 00:00:00","javascript","17325"
"2021-07-01 00:00:00","swift","2272"
"2021-07-01 00:00:00","python","24092"
"2021-08-01 00:00:00","java","7944"
"2021-08-01 00:00:00","assembly","166"
"2021-08-01 00:00:00","go","782"
"2021-08-01 00:00:00","c","1620"
"2021-08-01 00:00:00","c#","5758"
"2021-08-01 00:00:00","delphi","141"
"2021-08-01 00:00:00","python","23101"
"2021-08-01 00:00:00","c++","3477"
"2021-08-01 00:00:00","javascript","17031"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","r","4573"
"2021-08-01 00:00:00","php","4579"
"2021-08-01 00:00:00","swift","2194"
"2021-08-01 00:00:00","ruby","508"
"2021-09-01 00:00:00","java","7798"
"2021-09-01 00:00:00","c++","3916"
"2021-09-01 00:00:00","assembly","197"
"2021-09-01 00:00:00","c#","5761"
"2021-09-01 00:00:00","c","1802"
"2021-09-01 00:00:00","javascript","16682"
"2021-09-01 00:00:00","delphi","143"
"2021-09-01 00:00:00","go","659"
"2021-09-01 00:00:00","perl","114"
"2021-09-01 00:00:00","ruby","507"
"2021-09-01 00:00:00","php","4317"
"2021-09-01 00:00:00","swift","1936"
"2021-09-01 00:00:00","python","21942"
"2021-09-01 00:00:00","r","4328"
"2021-10-01 00:00:00","java","7800"
"2021-10-01 00:00:00","assembly","223"
"2021-10-01 00:00:00","c#","6044"
"2021-10-01 00:00:00","delphi","150"
"2021-10-01 00:00:00","c","2207"
"2021-10-01 00:00:00","go","761"
"2021-10-01 00:00:00","javascript","16239"
"2021-10-01 00:00:00","php","4291"
"2021-10-01 00:00:00","c++","4090"
"2021-10-01 00:00:00","perl","131"
"2021-10-01 00:00:00","python","22991"
"2021-10-01 00:00:00","r","4749"
"2021-10-01 00:00:00","ruby","480"
"2021-10-01 00:00:00","swift","1852"
"2021-11-01 00:00:00","java","8319"
"2021-11-01 00:00:00","delphi","151"
"2021-11-01 00:00:00","c++","4185"
"2021-11-01 00:00:00","c","2346"
"2021-11-01 00:00:00","assembly","312"
"2021-11-01 00:00:00","c#","6419"
"2021-11-01 00:00:00","python","23502"
"2021-11-01 00:00:00","go","710"
"2021-11-01 00:00:00","perl","81"
"2021-11-01 00:00:00","javascript","15892"
"2021-11-01 00:00:00","swift","1767"
"2021-11-01 00:00:00","r","4640"
"2021-11-01 00:00:00","ruby","449"
"2021-11-01 00:00:00","php","4151"
"2021-12-01 00:00:00","delphi","158"
"2021-12-01 00:00:00","javascript","15391"
"2021-12-01 00:00:00","c++","3893"
"2021-12-01 00:00:00","assembly","289"
"2021-12-01 00:00:00","c#","5769"
"2021-12-01 00:00:00","c","2269"
"2021-12-01 00:00:00","python","22202"
"2021-12-01 00:00:00","java","7597"
"2021-12-01 00:00:00","php","3776"
"2021-12-01 00:00:00","perl","103"
"2021-12-01 00:00:00","ruby","437"
"2021-12-01 00:00:00","r","3934"
"2021-12-01 00:00:00","go","775"
"2021-12-01 00:00:00","swift","1677"
"2022-01-01 00:00:00","delphi","159"
"2022-01-01 00:00:00","perl","141"
"2022-01-01 00:00:00","c#","6584"
"2022-01-01 00:00:00","java","8684"
"2022-01-01 00:00:00","javascript","18012"
"2022-01-01 00:00:00","assembly","272"
"2022-01-01 00:00:00","c++","4361"
"2022-01-01 00:00:00","c","2266"
"2022-01-01 00:00:00","php","4905"
"2022-01-01 00:00:00","r","4457"
"2022-01-01 00:00:00","go","892"
"2022-01-01 00:00:00","python","25098"
"2022-01-01 00:00:00","ruby","501"
"2022-01-01 00:00:00","swift","2195"
